id,address,bedroom_nums,bathroom_nums,car_spaces,price,lat,lon,postcode,land_size_m2,price_per_m2,nearest_city,distance_to_nearest_city,avg_price_by_postcode,postcode_avg_price_per_m2
10485,"24 Surry Street, Coraki",2.0,1,2.0,520000.0,-32.2524551,150.9047832,2333.0,1397.0,372.2261989978525,Newcastle,12186.863652182401,1592599.1803278688,1854.9783298713025
10486,"39 Archbold Road, Roseville",4.0,2,4.0,3280000.0,-32.842572,151.371391,2325.0,1275.0,2572.549019607843,Newcastle,1731.4110546500367,1414585.2,1675.6903045947472
10487,"35 Sapphire Crescent, Merimbula",4.0,2,2.0,884000.0,-28.8412757,153.4405813,2477.0,1240.0,712.9032258064516,Newcastle,194518.7645380014,914833.3333333334,1058.9329654836367
10488,"40 Mort Street, Lithgow",3.0,1,2.0,485000.0,-33.7373624,150.6541392,2750.0,1214.0,399.50576606260296,Sydney,3254.793565504108,1173827.5862068965,1759.0506449296072
10489,"62 Westbrook Avenue, Wahroonga",5.0,4,2.0,4550000.0,-36.8368704,149.8100555,2550.0,1296.0,3510.8024691358023,Wollongong,69766.05581136432,1689250.0,1435.1178500594467
10490,"50 Forest Park Road, Blackheath",4.0,2,2.0,1300000.0,-33.757355,151.121941,2073.0,1300.0,1000.0,Sydney,200.51582906004347,1367113.2075471699,1300.6059863446628
10491,"19-21 Braithwaite Road, Tacoma",4.0,2,8.0,1070000.0,-33.8795163,150.922083,2166.0,1300.0,823.0769230769231,Sydney,826.0844417470531,1391514.705882353,2460.298748448045
10492,"25 Modbury Street, Bungendore",5.0,2,2.0,965000.0,-28.9322302,153.5184066,2478.0,1218.0,792.2824302134647,Newcastle,189816.72194555574,1339524.0697674418,2064.2347625965685
10493,"81 Eric Fenning Drive, Surf Beach",4.0,2,2.0,820000.0,-28.9941737,153.2787576,2471.0,1266.0,647.7093206951026,Newcastle,177143.3592046945,2012538.4615384615,2080.7851483428767
10494,"16 Palmer Street, Attunga",2.0,1,1.0,315000.0,-33.7764948,151.1833389,2069.0,1239.0,254.23728813559322,Sydney,91.94228660250629,1154650.0,1371.3055603880698
10495,"8A Fourth Avenue, Katoomba",4.0,2,2.0,870000.0,-36.8862147,149.898888,2548.0,1319.0,659.5905989385899,Wollongong,70322.60338120093,1422870.9677419355,1483.8807370015716
10496,"9 May Street, Kyogle",3.0,1,1.0,520000.0,-33.480483899999996,150.17302890000002,2790.0,1396.0,372.4928366762178,Sydney,12246.471862144097,1674719.5636363637,2975.9412102382025
10497,"3 Belinda Place, Armidale",5.0,3,2.0,500000.0,-33.708158,151.136064,2076.0,1233.0,405.51500405515003,Sydney,311.6936386000216,1344753.9682539683,1337.5128383256022
10498,"264 Old Hume Highway, Camden South",4.0,1,2.0,1210000.0,-33.6505999,150.3000444,2785.0,1368.0,884.5029239766081,Sydney,8743.570297714105,1193802.0833333333,1169.3408611997131
10499,"140 Mirador Drive, Merimbula",4.0,2,4.0,1150000.0,-33.2833498,151.4580247,2259.0,1205.0,954.356846473029,Newcastle,2301.600379901239,1181147.8653846155,2061.40506556148
10500,"8 Sinclair Crescent, Wentworth Falls",3.0,1,1.0,840000.0,-35.2536508,149.4513496,2621.0,1309.0,641.7112299465241,Wollongong,27606.737597608597,1393613.7222222222,1135.0119883803404
10501,"66-68 Stuart Street, Blakehurst",6.0,4,4.0,5925000.0,-35.754091,150.203019,2536.0,1245.0,4759.036144578313,Wollongong,22352.596032420017,1235067.569620253,1477.7870011261662
10502,"64 Tamarind Drive, Cordeaux Heights",4.0,2,3.0,985000.0,-30.9309519,150.8453767,2345.0,1243.0,792.4376508447305,Newcastle,48544.76230296468,647500.0,518.8454077008462
10503,"21 Torokina Avenue, St Ives",6.0,4,2.0,4505000.0,-33.6939039,150.31727245117486,2780.0,1252.0,3598.2428115015973,Sydney,8263.017936582231,1425725.8863636365,1529.8271526287788
10504,"13 Warrangarree Drive, Woronora Heights",5.0,3,2.0,1930000.0,-28.6189774,153.0077568,2474.0,1274.0,1514.9136577708007,Newcastle,200665.63033457025,1222015.625,1291.2633844180775
10505,"83 Brisbane Street, Oxley Park",3.0,1,6.0,1185000.0,-30.522783,151.639786,2350.0,1258.0,941.9713831478538,Newcastle,57981.69647884984,1725152.6403508773,1802.0716416684159
10506,"434 Kurmond Rd, Freemans Reach",5.0,3,2.0,1020000.0,-34.0724932,150.6951344,2570.0,1239.0,823.2445520581114,Wollongong,1654.333009096021,1086424.8366013071,2243.33443864011
10507,"20 Curtin Place, Lithgow",4.0,2,4.0,740000.0,-36.872619,149.914057,2548.0,1328.0,557.2289156626506,Wollongong,69356.65138609993,1422870.9677419355,1483.8807370015716
10508,"5 Guyra Road, Guyra",3.0,1,1.0,360000.0,-33.70947245,150.35748179733736,2782.0,1270.0,283.46456692913387,Sydney,7509.795185764407,1334086.5384615385,1313.9731418935976
10509,"2 Swiftwing Close, Chisholm",4.0,2,3.0,1240000.0,-33.996225,151.1062281,2221.0,1215.0,1020.5761316872428,Sydney,268.6094719461128,1625411.7647058824,2782.242938441834
10510,"21 Macquarie Road, Pymble",4.0,2,3.0,3375000.0,-34.448992,150.824353,2526.0,1220.0,2766.3934426229507,Wollongong,51.75250873000226,1177383.7209302327,1525.0617102699177
10511,"658 Argent Street, Broken Hill",3.0,2,7.0,520000.0,-33.7375151,151.1707849,2075.0,1239.0,419.69330104923324,Sydney,187.1913789602019,1411066.0377358492,1563.6864981279728
10512,"10 Nalkari Avenue, Wyoming",3.0,1,1.0,931000.0,-34.0286592,151.0339051,2233.0,1239.0,751.4124293785311,Sydney,563.1833477065508,1274607.3170731708,1953.077748786
10513,"118 Braeside Street, Wahroonga",4.0,4,2.0,5450000.0,-33.7684281,150.7935785,2760.0,1337.0,4076.2902019446524,Sydney,1828.9888387187461,1167303.2786885246,1919.9047405135568
10514,"15 Longford Street, Roseville",5.0,4,4.0,4150000.0,-33.5578232,150.7880822,2756.0,1265.0,3280.6324110671935,Sydney,2741.3100517509793,1355061.1940298507,1751.0285687192602
10515,"25 Moorecourt Avenue, Springwood",4.0,3,1.0,1490888.0,-33.48869285,150.13596754154747,2790.0,1391.0,1071.8102084831057,Sydney,12965.240118488977,1674719.5636363637,2975.9412102382025
10516,"27 Hope Street, Blaxland",2.0,1,1.0,1100000.0,-30.2145415,151.6824777,2365.0,1290.0,852.7131782945736,Newcastle,73651.00989059526,2561800.0,2298.354462565218
10517,"148-150 Dudley Street, Lake Haven",5.0,2,2.0,1100000.0,-32.759971,151.6347883997583,2322.0,1393.54,789.3566026091823,Newcastle,485.66712765222536,1064014.1509433961,1682.003456095835
10518,"9 Webster Close, Tinonee",4.0,2,2.0,639000.0,-33.740955,151.153888,2073.0,1389.0,460.04319654427644,Sydney,194.14833769002183,1367113.2075471699,1300.6059863446628
10519,"131 Abelard Street, Dungog",3.0,1,3.0,600000.0,-31.9543771,141.4719971,2880.0,1201.0,499.5836802664446,Wollongong,948750.0069463269,1752881.1162790698,2886.512411715288
10520,"40 Kirkpatrick Street, Turramurra",4.0,2,2.0,4000000.0,-33.3944959,151.3564106,2250.0,1313.0,3046.4584920030466,Sydney,2466.0590790916503,1270088.2096774194,1633.865377365752
10521,"96 Taylor Street, Condell Park",3.0,1,2.0,2325000.0,-33.71347,151.133699,2076.0,1214.0,1915.156507413509,Sydney,298.4292010100069,1344753.9682539683,1337.5128383256022
10522,"17 Pacific Street, Mossy Point",4.0,4,3.0,1385000.0,-33.7876976,151.1658938,2069.0,1239.0,1117.8369652945923,Sydney,84.6169748420165,1154650.0,1371.3055603880698
10523,"35-37 Sydney Street, New Berrima",4.0,1,3.0,850000.0,-33.6993888,150.5588875,2777.0,1391.0,611.0711718188354,Sydney,4517.365748417103,1350458.1395348837,1269.030125072103
10524,"35 Burns Road, Ourimbah",4.0,1,2.0,1050000.0,-33.745855,150.610807,2774.0,1201.0,874.2714404662781,Sydney,3733.093440740231,1303741.7647058824,1341.897289540816
10525,"39 Bindar Crescent, Bundanoon",3.0,2,1.0,950000.0,-33.2423556,151.5109921,2263.0,1269.0,748.6209613869188,Newcastle,1714.131006937651,1134036.5853658537,1715.646294549277
10526,"5 Ash Place, Kelso",4.0,2,2.0,765000.0,-31.9373941,152.4080088,2430.0,1236.0,618.9320388349514,Newcastle,13745.040460122606,1473150.2307692308,1916.060350511119
10527,"110 Parsonage Road, Castle Hill",5.0,2,2.0,2405000.0,-32.4031589,151.7523211,2420.0,1290.0,1864.3410852713178,Newcastle,2748.017213144157,1296000.0,1129.6573085925236
10528,"6 Seagrass Row, Murrays Beach",4.0,2,2.0,1675000.0,-33.6933831,151.1465499,2074.0,1337.0,1252.8047868362005,Sydney,347.0866385562274,1351584.9056603773,1266.3468444465288
10529,"30 Sylvania Street, Mount Victoria",1.0,1,2.0,660000.0,-33.9202679,151.0147825,2200.0,1249.0,528.4227381905524,Sydney,404.8600253666674,1460240.0,2359.7921888486812
10530,"3 Minter Street, Valentine",4.0,3,4.0,1375000.0,-35.836909,150.177709,2537.0,1335.0,1029.9625468164793,Wollongong,24973.72456762018,1075145.1612903227,1079.5177634236259
10531,"2B Ironbark Road, Muswellbrook",5.0,2,3.0,710000.0,-34.501975,150.334611,2577.0,1253.0,566.6400638467677,Wollongong,3174.118937460103,1396861.7021276595,1418.7857459332083
10532,"19 South Street, Strathfield",5.0,6,6.0,6200000.0,-33.3474988,151.3781156,2258.0,1208.0,5132.450331125828,Sydney,3002.5364792479954,2592500.0,2610.828343084043
10533,"7 Ethel Street, Burwood",12.0,7,6.0,5650000.0,-34.6522423,150.3026559,2578.0,1233.0,4582.319545823196,Wollongong,3989.985812541157,1650000.0,1423.250075055324
10534,"23 Edward Street, Sylvania",4.0,2,2.0,1650000.0,-33.4068989,149.6055918,2795.0,1201.0,1373.8551207327228,Wollongong,26999.164210484178,1453007.042253521,1782.0840005324908
10535,"12 Willie Ploma Place, Gobbagombalin",4.0,2,2.0,1100000.0,-33.7354195,150.9873101,2154.0,1316.0,835.8662613981763,Sydney,670.6987348226529,1432351.5151515151,1763.1042322993383
10536,"103 Seaham Street, Holmesville",3.0,2,6.0,1061000.0,-33.1181067,151.6220811,2281.0,1391.0,762.7606038820992,Newcastle,612.2869220209765,1345839.2857142857,1642.9675959316644
10537,"7 Mundurra Avenue, Ocean Shores",4.0,1,2.0,910000.0,-33.59517434999999,150.25865457737603,2786.0,1286.0,707.6205287713841,Sydney,9785.977158938484,1257500.0,1318.2340705702652
10538,"3 Patrick Place, Marulan",5.0,2,8.0,800000.0,-33.0138762,151.640016,2280.0,1376.0,581.3953488372093,Newcastle,268.88455302437603,1195611.111111111,1684.327902466143
10539,"78 Brooks Street, Macquarie Fields",3.0,2,4.0,1151000.0,-32.2830991,150.8922494,2333.0,1303.0,883.3461243284728,Newcastle,12003.71404961157,1592599.1803278688,1854.9783298713025
10540,"24 Malinya Road, Davistown",4.0,4,4.0,2260000.0,-33.882768,151.0767873,2135.0,1207.0,1872.410936205468,Sydney,177.54720685291704,1672756.4102564103,2280.185246440808
10541,"7 Domville Road, Otford",5.0,3,5.0,1800000.0,-33.8830251,151.1037276,2134.0,1208.0,1490.0662251655629,Sydney,113.4788511176988,1666954.5454545454,2837.791830494006
10542,"64 Provincial Road, Lindfield",4.0,3,2.0,4988000.0,-34.0161515,151.0896548,2224.0,1239.0,4025.827280064568,Sydney,360.27438435291646,1657071.4285714286,2511.5309085367667
10543,"25 Woodoak Close, Tingira Heights",4.0,3,2.0,1180000.0,-35.0696847,147.3352067,2650.0,1311.0,900.0762776506483,Wollongong,130706.20702279113,1567675.0680628272,2116.189669313961
10544,"35 Cumberteen St, Hill Top",4.0,2,8.0,1100000.0,-32.9159664,151.5855352,2286.0,1205.0,912.8630705394191,Newcastle,375.0515604799349,1100937.5,1543.2296794532335
10545,"32 Wangi Point Road, Wangi Wangi",3.0,1,2.0,1062000.0,-28.5076372,153.536107,2483.0,1208.0,879.1390728476821,Newcastle,226158.9247119278,1096601.9555555556,1433.1386768134096
10546,"341 North, Grafton",3.0,2,3.0,610000.0,-34.7054712,149.9976173,2579.0,1314.0,464.23135464231353,Wollongong,8789.905613087343,1137600.0,1017.4271309515898
10547,"6 Kintyre Street, Cecil Hills",6.0,3,5.0,3575000.0,-33.9903968,150.88931,2564.0,1389.0,2573.794096472282,Sydney,1171.7938187025154,1201253.5714285714,2957.000417807873
10548,"29 Taiyul Road, North Narrabeen",6.0,3,3.0,2500000.0,-33.4828583,151.355189,2251.0,1214.0,2059.308072487644,Sydney,1702.3459611988774,1284092.6470588236,1604.3834962661247
10549,"8 Ash Street, Cessnock",3.0,2,3.0,835000.0,-34.2132933,151.0025984,2508.0,1390.0,600.7194244604317,Wollongong,580.0302394745198,1074505.2631578948,1560.8302805486364
10550,"98 Kareela Avenue, Penrith",3.0,2,4.0,995000.0,-33.7759945,151.158911,2070.0,1303.0,763.6224098234843,Sydney,111.51912151251899,1662294.7368421052,1587.228938102504
10551,"3 Duke Place, Dubbo",4.0,2,1.0,620000.0,-32.996809850000005,151.66462013239388,2290.0,1229.0,504.4751830756713,Newcastle,179.75279207094817,1329850.0,1875.5514003443698
10552,"190 Goonoo Goonoo Road, South Tamworth",4.0,2,2.0,552500.0,-34.3553806,150.4898419,2575.0,1220.0,452.8688524590164,Wollongong,1678.6166471198335,1077987.2307692308,1070.208009874355
10553,"31 Kiln Street, Portland",4.0,2,2.0,460000.0,-33.0717733,151.5963828,2267.0,1214.0,378.91268533772654,Newcastle,543.5879066873239,843285.7142857143,1062.2686562149736
10555,"5 Cocos Avenue, Eastwood",5.0,5,4.0,3520000.0,-33.884984,150.8442354,2171.0,1347.0,2613.214550853749,Sydney,1335.34084029168,1324375.0,3020.9215312651445
10556,"2 Eric Street, Wahroonga",4.0,3,2.0,4410000.0,-33.700653,151.2909108,2101.0,1296.0,3402.777777777778,Sydney,349.33736285638037,1573357.142857143,1467.4656632543679
10557,"28 Warrimoo Avenue, St Ives",4.0,2,2.0,3200000.0,-32.8226732,151.3593701,2325.0,1227.0,2607.9869600651996,Newcastle,1868.269121122385,1414585.2,1675.6903045947472
10558,"67A Murray Farm Road, Beecroft",4.0,2,2.0,2530000.0,-33.738509,150.71588,2750.0,1347.0,1878.247958426132,Sydney,2604.3904108101433,1173827.5862068965,1759.0506449296072
10559,"24 York Street, Glenbrook",4.0,3,2.0,1700000.0,-32.2569104,148.6409852,2830.0,1296.0,1311.7283950617284,Sydney,91944.28994487319,1661654.3896103897,2051.7987311517263
10560,"242 Railway Parade, Warrimoo",4.0,2,2.0,1220000.0,-31.1184891,150.9236669,2340.0,1208.0,1009.933774834437,Newcastle,40010.5031421439,1352008.4571428571,1757.5402712255006
10561,"5 Kuranda Crescent, Kotara",3.0,1,2.0,1000000.0,-33.3513537,149.9737305,2847.0,1252.0,798.7220447284345,Sydney,17943.826627140057,1499785.7142857143,1605.7299311934896
10562,"6 Buchanan Street, Ballina",3.0,1,1.0,950000.0,-33.749128,151.157572,2072.0,1239.0,766.7473769168685,Sydney,169.9717356800296,1222357.142857143,1109.0993779631337
10563,"267 Sackville Road, Wilberforce",3.0,1,2.0,850000.0,-33.7827933,151.082527,2122.0,1347.0,631.0319227913883,Sydney,234.68545973893376,1553812.8421052631,2707.9100538416787
10564,"46 Kalinda Road, Bullaburra",3.0,2,2.0,800000.0,-33.714534,151.137574,2076.0,1334.0,599.7001499250375,Sydney,289.42617832001713,1344753.9682539683,1337.5128383256022
10565,"16 Corbett Avenue, Dubbo",3.0,1,1.0,540000.0,-33.7171936,151.1589368,2075.0,1236.0,436.8932038834951,Sydney,255.20952435201679,1411066.0377358492,1563.6864981279728
10566,"120 Midson Road, Epping",3.0,1,3.0,2928000.0,-33.7607608,151.0641235,2119.0,1220.0,2400.0,Sydney,327.48684888895696,1672271.4285714286,1892.528946486066
10567,"2 Gosford Road, Wyee",4.0,2,3.0,1000000.0,-33.7603306,150.62352772200006,2773.0,1201.0,832.6394671107411,Sydney,3548.947724096107,1189880.9523809524,1058.6139581313812
10568,"1 Remembrance Drive, Yanderra",3.0,1,1.0,750000.0,-33.73408355,150.60657715537036,2774.0,1265.0,592.8853754940711,Sydney,3814.233493390634,1303741.7647058824,1341.897289540816
10569,"131 Coal Point Road, Coal Point",4.0,2,3.0,3100000.0,-32.946413,151.691144,2289.0,1286.0,2410.575427682737,Newcastle,80.89717904997418,1466813.5,2119.696018637947
10570,"6 Amanda Close, Berowra Heights",5.0,2,3.0,1720000.0,-28.861519450000003,153.55453857635564,2478.0,1208.0,1423.841059602649,Newcastle,196785.85257940562,1339524.0697674418,2064.2347625965685
10571,"16 Harvey Court, Glenroy",6.0,4,6.0,869000.0,-33.5416261,150.8665249,2756.0,1352.0,642.7514792899408,Sydney,2245.3753002122667,1355061.1940298507,1751.0285687192602
10572,"82 Cathcart Street, Goulburn",4.0,2,2.0,770000.0,-33.726065899999995,150.4119257066634,2784.0,1322.0,582.4508320726172,Sydney,6561.787869768806,540000.0,420.06772742283437
10573,"3 Cedar Drive, Dunoon",3.0,2,2.0,680000.0,-32.2470015,148.5872632,2830.0,1263.0,538.4006334125099,Sydney,95053.07355156574,1661654.3896103897,2051.7987311517263
10574,"128 Edward Road, Batehaven",4.0,2,1.0,650000.0,-33.775623,151.0714063,2121.0,1302.0,499.23195084485405,Sydney,276.9662582869125,1786897.6744186047,2415.415067520994
10575,"1 St George Crescent, Sandy Point",3.0,1,1.0,1500000.0,-33.1882933,151.4882795,2259.0,1284.0,1168.2242990654206,Newcastle,1528.9132962513404,1181147.8653846155,2061.40506556148
10576,"43 Burragorang Road, Nattai",3.0,2,2.0,872000.0,-34.212509,150.600768,2573.0,1277.0,682.850430696946,Wollongong,1318.082129050096,1103857.142857143,1344.1713812708895
10577,"14 Chadderton Street, Cabramatta",6.0,3,3.0,1800000.0,-33.0384199,151.609215,2283.0,1347.0,1336.3028953229398,Newcastle,412.7433528100652,1199340.7407407407,1204.9971251270954
10578,"15A Lennox Street, Gordon",5.0,5,4.0,10880000.0,-33.6076547,151.1368312,2082.0,1300.0,8369.23076923077,Sydney,734.4859468553485,2680000.0,2430.0612311653426
10579,"112 Coonanbarra Road, Wahroonga",4.0,2,2.0,3502000.0,-36.061101,146.9076085,2640.0,1220.0,2870.4918032786886,Wollongong,185518.1465317322,1645390.7407407407,1815.1182430051995
10580,"181 Kirkwood Street, Armidale",6.0,4,4.0,555000.0,-34.7680924,149.6929726,2580.0,1214.0,457.166392092257,Wollongong,15561.046937285548,1738089.0410958903,2703.9829487096345
10581,"65 Honour Avenue, Lawson",3.0,2,3.0,1121000.0,-28.6866749,153.3138027,2480.0,1210.0,926.4462809917355,Newcastle,203337.39147097283,1652307.9782608696,1809.103715857132
10582,"5 Fraser Ct, Corowa",4.0,2,2.0,772500.0,-35.741302,150.198269,2536.0,1342.0,575.6333830104322,Wollongong,22080.7762256499,1235067.569620253,1477.7870011261662
10583,"325 Eastern Valley Way, Middle Cove",4.0,2,2.0,2715000.0,-33.972702,150.993815,2172.0,1341.0,2024.6085011185683,Sydney,572.2941082900002,1458350.0,1800.1923363608425
10584,"6 Jocelyn Street, Dalmeny",3.0,2,4.0,1650000.0,-34.068661,150.450909,2570.0,1315.0,1254.7528517110266,Wollongong,3245.1370180200656,1086424.8366013071,2243.33443864011
10585,"11 Appletree Road, West Wallsend",6.0,2,4.0,1275000.0,-33.8936653,150.9545129,2166.0,1341.0,950.7829977628635,Sydney,655.347494705081,1391514.705882353,2460.298748448045
10586,"111 Mudgee Street, Rylstone",3.0,2,3.0,565000.0,-33.749584,151.15984,2072.0,1265.0,446.6403162055336,Sydney,166.58746256001407,1222357.142857143,1109.0993779631337
10587,"17 Smith Street, Scone",4.0,2,1.0,520000.0,-33.711412,151.117277,2076.0,1387.0,374.9098774333093,Sydney,332.39215073001344,1344753.9682539683,1337.5128383256022
10588,"35 Cornwall Avenue, Turramurra",3.0,2,2.0,2200000.0,-30.50788605,151.66132132304534,2350.0,1342.0,1639.344262295082,Newcastle,58644.85669988994,1725152.6403508773,1802.0716416684159
10589,"14 Yanderra Road, Yanderra",3.0,1,2.0,943000.0,-33.7236012,150.43500418038315,2783.0,1303.0,723.7145049884881,Sydney,6206.167077975971,1702129.0322580645,1490.4648646901899
10590,"97A Boundary Road, Robin Hill",5.0,2,2.0,930000.0,-35.9949163,146.371698,2646.0,1254.0,741.6267942583733,Wollongong,228989.2954332965,1500682.0833333333,1678.2900599883706
10591,"6 Lee Street, Lawson",2.0,1,1.0,655000.0,-33.7921558,151.2071391,2068.0,1212.16,540.3577085533262,Sydney,58.79002882449561,1237500.0,2526.1357382077385
10592,"26 Hawkesbury Road, Springwood",3.0,2,2.0,947000.0,-36.1673759,150.1310054,2546.0,1378.0,687.2278664731494,Wollongong,36069.124912100066,847045.4545454546,927.5844372130164
10593,"30 Scott Avenue, Leura",3.0,1,3.0,900000.0,-32.9123146,151.5824313,2286.0,1397.0,644.2376521116679,Newcastle,388.06889812848647,1100937.5,1543.2296794532335
10594,"14 Ellison Road, Springwood",3.0,2,2.0,859871.0,-32.7960847,149.9732696,2849.0,1200.0,716.5591666666667,Sydney,26784.89264578258,774957.0,647.4940400392367
10595,"7 William Street, Ermington",4.0,2,1.0,2000000.0,-32.054976,150.8674279,2337.0,1359.0,1471.6703458425313,Newcastle,15906.841212543935,1796864.6,1958.505354125965
10596,"34 Lee Court, Gol Gol",5.0,3,2.0,1050000.0,-33.737576,151.123681,2074.0,1263.0,831.3539192399049,Sydney,245.50351337002243,1351584.9056603773,1266.3468444465288
10597,"8 The Quarterdeck, Conjola Park",4.0,3,2.0,984000.0,-34.3215701,150.5711138,2574.0,1227.0,801.9559902200489,Wollongong,1149.5990464444756,1485722.2222222222,1358.8439250486147
10598,"30 Orion Street, Yass",4.0,2,6.0,900000.0,-33.4299208,149.5478707,2795.0,1349.0,667.1608598962194,Wollongong,28054.04767371129,1453007.042253521,1782.0840005324908
10599,"15 Cynthia Street, Pymble",4.0,2,1.0,3720000.0,-33.7170478,150.42876445555873,2783.0,1227.0,3031.7848410757947,Sydney,6322.644663410818,1702129.0322580645,1490.4648646901899
10600,"327 Blacktown Road, Seven Hills",3.0,1,1.0,1875000.0,-33.6823571,150.591228,2777.0,1327.8,1412.110257568911,Sydney,4167.739521444261,1350458.1395348837,1269.030125072103
10601,"9 Buena Vista Avenue, Lake Heights",3.0,2,6.0,1100000.0,-33.711344350000005,150.34534775766934,2780.0,1391.0,790.7979870596693,Sydney,7712.057587451117,1425725.8863636365,1529.8271526287788
10602,"21 Bass Place, Mount Colah",4.0,3,2.0,2105000.0,-33.6909803,150.5888236,2777.0,1343.0,1567.386448250186,Sydney,4166.108086650516,1350458.1395348837,1269.030125072103
10603,"9 Chapman Street, Cooma",3.0,1,2.0,595000.0,-33.807629,151.065726,2115.0,1296.0,459.10493827160496,Sydney,243.55384717000481,1485615.3846153845,3187.9657979975264
10604,"3 Eyre Street, Bungendore",5.0,2,2.0,1200000.0,-34.1735429,142.2140209,2738.0,1202.0,998.3361064891847,Wollongong,753910.6069695714,1210833.3333333333,1069.3289313687458
10605,"54 Wanda Drive, East Lismore",4.0,2,4.0,925000.0,-35.2605748,150.436376,2539.0,1320.0,700.7575757575758,Wollongong,9021.106796910522,1188093.75,1641.5315081963488
10606,"49 St Elmo Avenue, Blackheath",4.0,2,4.0,1150000.0,-34.8269029,148.9178934,2582.0,1319.0,871.8726307808946,Wollongong,40607.24237472,1284399.5384615385,1208.5302621511014
10607,"218 Kennedy Street, Armidale",4.0,3,2.0,625000.0,-33.75302,151.132774,2073.0,1315.0,475.2851711026616,Sydney,192.61237076000387,1367113.2075471699,1300.6059863446628
10608,"5 Rous Road, Goonellabah",1.0,1,1.0,492000.0,-33.7791309,150.920398,2147.0,1347.0,365.25612472160356,Sydney,915.0491309881456,1435547.2972972973,2470.276643171795
10609,"6 Jubilee Avenue, Mullumbimby",5.0,4,2.0,1600000.0,-34.4874935,150.8689654,2502.0,1379.0,1160.2610587382162,Wollongong,41.45792859410022,1004809.5238095238,1260.840755610861
10610,"11 Halling Close, Kariong",6.0,2,4.0,1390000.0,-33.6549387,151.1152723,2079.0,1306.0,1064.3185298621745,Sydney,545.7786400498404,1527738.0952380951,2134.86628527043
10611,"24 Allinga Close, Lilli Pilli",4.0,2,6.0,868000.0,-36.2475223,149.1092164,2630.0,1362.0,637.2980910425845,Wollongong,64936.299474662424,1569387.9310344828,1578.6686806995576
10612,"9 William Street, Murrumbateman",4.0,3,4.0,1340000.0,-35.2435413,149.4504425,2621.0,1228.0,1091.2052117263843,Wollongong,27466.94530831926,1393613.7222222222,1135.0119883803404
10613,"7 Black Ash Place, Hornsby Heights",5.0,3,4.0,2500000.0,-28.8303714,153.28124,2480.0,1223.0,2044.1537203597711,Newcastle,190369.3347477794,1652307.9782608696,1809.103715857132
10614,"11-13 Meares Avenue, Mangerton",5.0,3,2.0,2100000.0,-33.6215838,150.3010852,2785.0,1397.5,1502.6833631484794,Sydney,8859.69972481523,1193802.0833333333,1169.3408611997131
10615,"1 Farmhouse Avenue, Pitt Town",6.0,2,4.0,2025000.0,-30.5276973,151.67125661746988,2350.0,1204.0,1681.8936877076412,Newcastle,57668.010524098005,1725152.6403508773,1802.0716416684159
10616,"164 Falls Road, Wentworth Falls",4.0,2,1.0,1550000.0,-28.8197498,153.3189448,2480.0,1372.0,1129.737609329446,Newcastle,192387.7793128706,1652307.9782608696,1809.103715857132
10617,"66 Wilson Street, South Lismore",4.0,2,3.0,275000.0,-28.5562219,153.4986729,2482.0,1355.0,202.9520295202952,Newcastle,220586.9765015402,892500.0,1045.1682511877923
10618,"23 Kinsella Street, Illawong",5.0,4,7.0,4379000.0,-33.43952,151.286701,2250.0,1228.0,3565.9609120521172,Sydney,1902.7223320099574,1270088.2096774194,1633.865377365752
10619,"74 Crooked River Road, Gerroa",4.0,2,2.0,2100000.0,-35.7750907,150.2256638,2536.0,1360.0,1544.1176470588234,Wollongong,22606.63311376932,1235067.569620253,1477.7870011261662
10620,"38 St Elmo Avenue, Blackheath",3.0,2,1.0,1200000.0,-34.9648398,149.0238531,2582.0,1328.0,903.6144578313254,Wollongong,37824.9571994368,1284399.5384615385,1208.5302621511014
10621,"19 Barkala Street, Lisarow",5.0,2,2.0,1451000.0,-33.64129,151.109104,2077.0,1360.0,1066.9117647058824,Sydney,618.0003851600328,1299618.0930232557,1555.4899632271977
10622,"41 Graham Street, Doonside",8.0,3,3.0,1400000.0,-34.4325104,150.8772455,2500.0,1214.0,1153.2125205930806,Wollongong,2.7355303841055676,1278287.878787879,1844.5554557025378
10623,"33 Adams Street, Coraki",3.0,1,1.0,278000.0,-33.576851,150.862101,2756.0,1309.0,212.37585943468295,Sydney,2057.8136420201363,1355061.1940298507,1751.0285687192602
10624,"150 Homer Street, Earlwood",3.0,1,3.0,2355000.0,-33.72380455,150.3714509,2782.0,1214.0,1939.8682042833607,Sydney,7230.147948915129,1334086.5384615385,1313.9731418935976
10625,"36 Bowen Avenue, Turramurra",5.0,3,2.0,2800000.0,-28.8080672,153.2616102,2480.0,1201.0,2331.390507910075,Newcastle,191615.65678419897,1652307.9782608696,1809.103715857132
10626,"15 Sonja Close, Cameron Park",4.0,2,2.0,1030000.0,-33.9972972,151.0505095,2234.0,1270.0,811.0236220472441,Sydney,417.2595329809245,1689428.5714285714,2147.99145636582
10627,"23 Goodare Street, Blackheath",2.0,1,1.0,751121.0,-34.7627601,150.8196408,2534.0,1208.0,621.7889072847682,Wollongong,1175.9452265665268,1144509.3076923077,1793.96625959243
10628,"3 Graham Drive, Kelso",4.0,2,2.0,740000.0,-33.6215838,150.3010852,2785.0,1200.0,616.6666666666666,Sydney,8859.69972481523,1193802.0833333333,1169.3408611997131
