id,address,bedroom_nums,bathroom_nums,car_spaces,land_size,house_type,price
24,"5 Fenway Street, North Kellyville, NSW 2155",4,2,2,387m²,House,"$1,635,000"
24,"17 Balaclava Road, Berowra, NSW 2081",3,2,2,,House,"$1,630,000"
24,"931 Anzac Parade, Maroubra, NSW 2035",3,1,4,297m²,Duplex/semi-detached,"$1,602,000"
24,"6 Seamans Place, Horningsea Park, NSW 2171",5,2,2,659m²,House,"$1,570,000"
24,"76 Wilson Road, Acacia Gardens, NSW 2763",5,2,2,,House,"$1,569,000"
24,"40 Hutchison Avenue, Kellyville, NSW 2155",4,2,2,,Duplex/semi-detached,"$1,550,000"
24,"72A Old South Road, Bowral, NSW 2576",4,2,2,895m²,House,"$1,520,000"
24,"22 & 22A Isabella Crescent, Glenfield, NSW 2167",7,3,2,450m²,House,"$1,500,000"
24,"24 Battersby Avenue, Oran Park, NSW 2570",5,3,2,450m²,House,"$1,495,000"
24,"47 Stoddart Street, Roselands, NSW 2196",4,2,2,524.8m²,House,"$1,490,000"
24,"118 Anzac Avenue, Engadine, NSW 2233",3,1,2,557m²,House,"$1,485,000"
24,"19 Chetwyn Place, Constitution Hill, NSW 2145",5,2,2,590m²,House,"$1,480,000"
25,"3 Pepler Road, Cabramatta West, NSW 2166",4,2,2,619.7m²,House,"$1,460,000"
25,"1 Boydhart Street (Grantham Farm), Riverstone, NSW 2765",5,3,2,,House,"$1,455,000"
25,"23 Panorama Parade, Blacktown, NSW 2148",4,2,3,569m²,House,"$1,400,000"
25,"3 Linnet Place, Quakers Hill, NSW 2763",4,2,2,,House,"$1,390,000"
25,"3 Frank Street, Mount Druitt, NSW 2770",3,2,4,"1,012m²",House,"$1,385,000"
25,"101 Langford Drive, Kariong, NSW 2250",4,2,2,638m²,House,"$1,373,000"
25,"6 Daddo Street, Oran Park, NSW 2570",4,2,2,375m²,House,"$1,350,000"
25,"23 Matthews Valley Road, Cooranbong, NSW 2265",3,1,6,"8,498.4m²",Acreage,"$1,325,000"
25,"47 Henson Street, Merrylands, NSW 2160",5,3,1,361.1m²,House,"$1,305,888"
25,"29a Bumballa Road, Wingello, NSW 2579",6,3,6,"4,329m²",House,"$1,300,000"
25,"48 Commissioners Drive, Denham Court, NSW 2565",4,2,2,,House,"$1,300,000"
25,"15 Pavasovic Place, Bonnyrigg Heights, NSW 2177",4,1,2,648m²,House,"$1,295,000"
25,"33 Greenbank Grove, Culburra Beach, NSW 2540",4,3,2,710m²,House,"$1,290,000"
25,"62 Tudor Street, Belmont, NSW 2280",3,1,3,697m²,House,"$1,280,000"
25,"12 Kinloch Street, Gledswood Hills, NSW 2557",4,2,2,479m²,House,"$1,280,000"
25,"102 The Promenade, Guildford, NSW 2161",4,3,2,567m²,House,"$1,275,000"
25,"9 Ash Street, Blacktown, NSW 2148",4,2,1,645m²,House,"$1,250,000"
25,"20 Pandanus Circuit, Bolwarra, NSW 2320",4,2,3,717.7m²,House,"$1,250,000"
25,"22 Villagewood Drive, Sussex Inlet, NSW 2540",4,3,2,569m²,House,"$1,250,000"
25,"14 Dara Crescent, Glenmore Park, NSW 2745",4,2,1,400m²,House,"$1,213,000"
25,"28 Eldon Street, Pitt Town, NSW 2756",3,1,4,780m²,House,"$1,200,000"
25,"1630 Nimbin Road, Koonorigan, NSW 2480",1,2,6,21.56ha,Acreage,"$1,200,000"
25,"15 Murray Street, Gol Gol, NSW 2738",5,3,2,"5,032m²",House,"$1,183,000"
25,"54 Mount Pleasant Drive, Menangle Park, NSW 2563",4,2,2,436m²,House,"$1,175,000"
25,"236 Carpenter Street, St Marys, NSW 2760",5,2,2,,House,"$1,170,000"
26,"6 Adam Street, Narara, NSW 2250",5,2,1,604m²,House,"$1,165,000"
26,"131A Meadows Road, Mount Pritchard, NSW 2170",3,1,,,House,"$1,150,000"
26,"4 & 4a Applebox Drive, Orange, NSW 2800",5,3,3,533m²,Duplex/semi-detached,"$1,150,000"
26,"25 De Lauret Street, Renwick, NSW 2575",3,2,2,499m²,House,"$1,150,000"
26,"5a Fife Street, Blacktown, NSW 2148",4,2,2,356m²,House,"$1,132,000"
26,"41 Sunningdale Drive, Glenmore Park, NSW 2745",4,2,2,478m²,House,"$1,130,000"
26,"57 WOLLUNDRY AVENUE, Wagga Wagga, NSW 2650",3,2,2,537m²,House,"$1,126,000"
26,"1/38 Sorensen Drive, Figtree, NSW 2525",4,2,2,,Duplex/semi-detached,"$1,110,000"
26,"42 Meares Road, McGraths Hill, NSW 2756",4,2,2,639m²,House,"$1,110,000"
26,"13 Myakka Way, Leppington, NSW 2179",4,2,1,358m²,House,"$1,088,000"
26,"27a Breyley Road, Cambridge Park, NSW 2747",5,2,1,,Duplex/semi-detached,"$1,080,000"
26,"1 Highlands Crescent, Blacktown, NSW 2148",4,2,4,569m²,House,"$1,070,000"
26,"72A Canberra Street, Oxley Park, NSW 2760",3,1,1,588m²,House,"$1,065,000"
26,"5 Bent st, Villawood, NSW 2163",6,3,1,613.4m²,House,"$1,050,000"
26,"75 Ingleburn Gardens Drive, Bardia, NSW 2565",3,2,1,155.14m²,Duplex/semi-detached,"$1,050,000"
26,"74a Stoneyhurst Drive, Lennox Head, NSW 2478",3,2,1,314m²,House,"$1,020,000"
26,"95 Swallow Drive, Erskine Park, NSW 2759",3,1,4,626m²,House,"$1,020,000"
26,"81 Eighteenth Avenue, Austral, NSW 2179",3,2,1,285m²,House,"$1,005,000"
26,"9 Vincent Street, Blacktown, NSW 2148",3,1,1,619.7m²,House,"$1,004,000"
26,"19 Hendrick Street, Cardiff, NSW 2285",4,3,2,895m²,House,"$1,000,000"
26,"143 Cox Avenue, Penrith, NSW 2750",4,1,,601m²,House,"$980,000"
26,"145 Cox Avenue, Penrith, NSW 2750",4,1,1,641m²,House,"$980,000"
26,"66 Conway Crescent, Blackbutt, NSW 2529",3,3,2,550m²,House,"$980,000"
26,"3 Warrawee Street, Sapphire Beach, NSW 2450",4,2,2,806m²,House,"$980,000"
26,"74 Podium Way, Oran Park, NSW 2570",4,2,2,,House,"$979,990"
27,"130 St Clair Avenue, St Clair, NSW 2759",3,1,2,564m²,House,"$960,000"
27,"9B Coucal Avenue, Hinchinbrook, NSW 2168",4,1,1,326.9m²,House,"$957,500"
27,"37 Allen St, Lawson, NSW 2783",3,1,2,"2,915m²",House,"$955,303"
27,"19 Brechin Road, St Andrews, NSW 2566",4,2,1,566m²,House,"$955,000"
27,"51 Warby Street, Campbelltown, NSW 2560",3,1,2,500m²,House,"$948,000"
27,"87 Melbourne Street, Oxley Park, NSW 2760",3,1,1,556m²,House,"$941,000"
27,"37 Carrington Avenue, Katoomba, NSW 2780",3,2,1,"1,013m²",House,"$940,000"
27,"61 Waratah Street, Mayfield, NSW 2304",4,1,1,,House,"$940,000"
27,"2/36 Botanical Circuit, Banora Point, NSW 2486",3,2,2,393m²,Duplex/semi-detached,"$940,000"
27,"30 Missingham Parade, Robertson, NSW 2577",3,1,1,"1,001m²",House,"$930,000"
27,"33 Talganda Terrace, Murwillumbah, NSW 2484",4,2,2,451m²,House,"$921,600"
27,"4 Fonda Place, Glendenning, NSW 2761",3,1,1,,House,"$920,000"
27,"32 John Phillip Drive, Bonny Hills, NSW 2445",4,2,2,622m²,House,"$920,000"
27,"46 Championship Drive, Wyong, NSW 2259",4,2,2,420m²,House,"$920,000"
27,"30 John Street, Rooty Hill, NSW 2766",3,1,2,354m²,House,"$900,000"
27,"47 Felton Street, Charlestown, NSW 2290",4,2,2,570m²,House,"$900,000"
27,"17 Dunshea Avenue, Tea Gardens, NSW 2324",4,2,4,656.1m²,House,"$885,000"
27,"11 Avondale Drive, Kanwal, NSW 2259",4,2,3,828m²,House,"$880,000"
27,"48 & 48a Desmond Street, Cessnock, NSW 2325",5,2,1,670.3m²,House,"$875,000"
27,"10 TRUNKETABELLA STREET, Potato Point, NSW 2545",4,2,2,607m²,House,"$875,000"
27,"110 Bay Road, Bolton Point, NSW 2283",3,1,2,725m²,House,"$875,000"
27,"9 Collier Close, St Helens Park, NSW 2560",3,1,1,382m²,House,"$870,000"
27,"13 Faraday Road, Leumeah, NSW 2560",3,1,1,581.73m²,House,"$860,000"
27,"83 Brayton Road, Marulan, NSW 2579",4,2,3,"1,011m²",House,"$835,000"
27,"25 Piggott Street, Nambucca Heads, NSW 2448",4,2,2,562m²,House,"$831,000"
28,"4 Alexandra Street, Kurri Kurri, NSW 2327",3,1,4,945m²,House,"$825,000"
28,"71 Pindari Drive, South Penrith, NSW 2750",5,2,5,759m²,House,"$820,000"
28,"128 Railway Parade, Warrimoo, NSW 2774",3,1,4,714m²,House,"$815,000"
28,"58 Torres Crescent, Whalan, NSW 2770",3,1,2,607m²,House,"$793,000"
28,"44 Balala Crescent, Bourkelands, NSW 2650",4,2,2,860.8m²,House,"$790,000"
28,"7 Ankana Crescent, Goonellabah, NSW 2480",6,3,2,"1,080m²",House,"$785,000"
28,"12 Cottonwood Street, Taree, NSW 2430",6,3,2,"1,531m²",House,"$775,000"
28,"33 Illeura Road, Bourkelands, NSW 2650",4,2,2,703m²,House,"$769,000"
28,"66 Combine Street, Coffs Harbour, NSW 2450",3,2,2,708m²,House,"$765,000"
28,"24 Balmoral Drive, Gorokan, NSW 2263",3,1,2,537m²,House,"$760,000"
28,"1/50 Temple Street, Ballina, NSW 2478",3,1,1,,House,"$760,000"
28,"58 Dalnott Road, Gorokan, NSW 2263",3,1,1,546m²,House,"$755,555"
28,"23 Finnegan Crescent, Muswellbrook, NSW 2333",4,2,4,841m²,House,"$740,000"
28,"28 Peregrine Avenue, Tamworth, NSW 2340",4,2,2,848m²,House,"$740,000"
28,"6 Bendtree Cove, Thornton, NSW 2322",3,1,1,361.7m²,House,"$720,000"
28,"5 Nardoo Avenue, Aberglasslyn, NSW 2320",3,1,1,390.6m²,House,"$685,000"
28,"1 Wentworth Drive, Kelso, NSW 2795",3,1,2,"1,037m²",House,"$675,000"
28,"47 Garrett Street, Moss Vale, NSW 2577",2,1,1,475m²,House,"$670,000"
28,"115 Herbert Street, Gulgong, NSW 2852",4,2,3,"1,012m²",House,"$670,000"
28,"13 West End Avenue, Taree, NSW 2430",4,2,5,645m²,House,"$665,000"
28,"271 Bentinck Street, Bathurst, NSW 2795",3,1,1,445m²,House,"$662,500"
28,"1/62 Trinity Drive, Goonellabah, NSW 2480",3,1,2,480m²,Duplex/semi-detached,"$660,000"
28,"20 Oliver Street, Berridale, NSW 2628",3,1,2,"1,842m²",House,"$660,000"
28,"8 Barclay Street, Armidale, NSW 2350",4,2,2,"1,236m²",House,"$615,000"
28,"3a Wamsley Street, Dora Creek, NSW 2264",3,1,1,377.4m²,House,"$610,000"
29,"4 Pambula Lane, Pambula, NSW 2549",2,1,,986.4m²,House,"$600,000"
29,"4 Courtney Close, Toormina, NSW 2452",3,1,1,582m²,House,"$572,500"
29,"124 Gregory Street, South West Rocks, NSW 2431",2,1,1,606m²,House,"$530,000"
29,"15 Greta Street, Aberdare, NSW 2325",2,1,1,505.8m²,House,"$500,000"
29,"29 Wellington Street, Molong, NSW 2866",3,1,1,658m²,House,"$455,000"
29,"15/42 Copeland Street, Liverpool, NSW 2170",2,1,1,,House,"$365,000"
29,"31 Toomeys Road, Mount Elliot, NSW 2250",6,5,7,2.03ha,Acreage,"$2,200,000"
29,"1299 Bunnerong Road, Little Bay, NSW 2036",3,2,4,180m²,Duplex/semi-detached,"$1,950,000"
29,"3 Arno Terrace, Glenwood, NSW 2768",4,2,2,537.4m²,House,"$1,852,000"
29,"27 Firenze Street, Glenwood, NSW 2768",4,2,2,,House,"$1,819,500"
29,"2 Collett Crescent, Kings Langley, NSW 2147",5,3,2,,House,"$1,801,000"
29,"3 Shelly Crescent, Beaumont Hills, NSW 2155",5,3,2,,House,"$1,800,000"
29,"22 Turvey Road, Blacktown, NSW 2148",5,3,3,"1,012m²",House,"$1,700,000"
29,"26 Prescott Circuit, Quakers Hill, NSW 2763",4,2,4,606m²,House,"$1,562,000"
29,"76 Dudley Street, Punchbowl, NSW 2196",3,2,4,529m²,House,"$1,560,000"
29,"92 & 92A Amazon Road, Seven Hills, NSW 2147",6,2,4,683m²,House,"$1,500,000"
29,"208 Metella Road, Toongabbie, NSW 2146",3,1,3,733m²,House,"$1,355,000"
29,"10 Oba Place, Toongabbie, NSW 2146",4,1,2,561m²,House,"$1,295,000"
29,"21 Hillcrest Avenue, Bateau Bay, NSW 2261",4,2,2,556.4m²,House,"$1,100,000"
29,"119 Webber Circuit, Bardia, NSW 2565",3,2,1,230m²,House,"$900,000"
29,"16 Walker Street, Rhodes, NSW 2138",2,1,1,676m²,House,"$8,150,000"
29,"6 High Street, Concord, NSW 2137",3,2,3,695.6m²,House,"$4,500,000"
29,"3 Bimburra Avenue, St Ives, NSW 2075",4,2,1,"1,043m²",House,"$4,500,000"
29,"52 Alexander Street, Manly, NSW 2095",3,1,2,278.2m²,House,"$4,230,000"
29,"3 First Fleet Avenue, West Pennant Hills, NSW 2125",6,3,3,"1,031m²",House,"$3,900,000"
30,"13 Majors Bay Road, Concord, NSW 2137",3,2,4,613.4m²,House,"$3,300,000"
30,"8 Donald Street, Hurstville, NSW 2220",6,4,2,506m²,House,"$3,128,000"
30,"48 Kathleen Avenue, Castle Hill, NSW 2154",4,2,2,946m²,House,"$3,006,000"
30,"22 Minnamurra Place, Pymble, NSW 2073",5,2,3,"1,353m²",House,"$2,850,000"
30,"25 Dunmore Road, Epping, NSW 2121",3,1,2,,House,"$2,842,000"
30,"22 Nottingham Avenue, Castle Hill, NSW 2154",5,3,2,935.8m²,House,"$2,768,000"
30,"10 Denistone Road, Eastwood, NSW 2122",3,1,3,670m²,House,"$2,720,000"
30,"17 Platts Avenue, Belmore, NSW 2192",4,3,3,670m²,House,"$2,720,000"
30,"8A Besborough Avenue, Bexley, NSW 2207",6,6,2,384.1m²,Duplex/semi-detached,"$2,610,000"
30,"151 Merindah Road, Baulkham Hills, NSW 2153",6,3,2,,House,"$2,603,000"
30,"11 Hereford Street, Glebe, NSW 2037",3,1,1,148m²,House,"$2,600,000"
30,"10 Russell Street, Denistone East, NSW 2112",3,2,2,645m²,House,"$2,530,000"
30,"9 Tucker Place, Edensor Park, NSW 2176",5,3,4,770.9m²,House,"$2,503,000"
30,"79 Mimosa Road, Greenacre, NSW 2190",4,2,4,950.2m²,House,"$2,501,000"
30,"94 Wicks Road, North Ryde, NSW 2113",8,3,6,676m²,House,"$2,500,000"
30,"5 Calder Road, Darlington, NSW 2008",3,3,1,176m²,House,"$2,495,000"
30,"58 Potts Street, Ryde, NSW 2112",3,1,2,575m²,House,"$2,442,000"
30,"84 Chapman Street, Gymea, NSW 2227",3,2,2,663.9m²,House,"$2,415,000"
30,"36 Mount Auburn Road, Berala, NSW 2141",4,2,2,,House,"$2,375,000"
30,"96 Araluen Drive, Hardys Bay, NSW 2257",4,3,3,620m²,House,"$2,361,000"
30,"37 Neptune Street, Dundas Valley, NSW 2117",5,3,2,803m²,House,"$2,351,000"
30,"7 Rawson Street, Rockdale, NSW 2216",6,4,3,569m²,House,"$2,350,000"
30,"63 Patya Circuit, Kellyville, NSW 2155",4,3,2,,House,"$2,345,000"
30,"84 Jones Avenue, Potts Hill, NSW 2143",7,4,4,555.4m²,House,"$2,312,000"
30,"5 Short Street, Heathcote, NSW 2233",5,5,2,"1,023m²",House,"$2,300,000"
31,"51 Jenner Street, Baulkham Hills, NSW 2153",4,3,2,739.8m²,House,"$2,300,000"
31,"4 Easton Street, Rozelle, NSW 2039",3,2,,139m²,House,"$2,260,000"
31,"148 North Rocks Road, North Rocks, NSW 2151",5,4,2,718m²,House,"$2,260,000"
31,"6 Bunya Close, Baulkham Hills, NSW 2153",4,2,4,,House,"$2,200,000"
31,"31 Terry Street, Blakehurst, NSW 2221",5,3,1,683m²,House,"$2,200,000"
31,"37 Coniston Street, Wheeler Heights, NSW 2097",4,3,2,556m²,House,"$2,175,000"
31,"37 Manna Avenue, Figtree, NSW 2525",4,3,5,"6,648m²",House,"$2,150,000"
31,"19B Kenneth Avenue, Kirrawee, NSW 2232",5,3,1,366.8m²,Duplex/semi-detached,"$2,115,000"
31,"3 Augusta Street, Allawah, NSW 2218",3,2,6,481m²,House,"$2,110,000"
31,"34 Warraroong Street, Beverly Hills, NSW 2209",3,1,1,619.7m²,House,"$2,100,800"
31,"51 The Sanctuary, Westleigh, NSW 2120",4,2,2,,House,"$2,100,000"
31,"77 Pegler Avenue, Granville, NSW 2142",7,4,4,790m²,House,"$2,080,000"
31,"12 Stewart Drive, Castle Hill, NSW 2154",4,1,3,695m²,House,"$2,060,000"
31,"50 Cropley Drive, Baulkham Hills, NSW 2153",4,2,2,750m²,House,"$2,056,000"
31,"125 Derria Street, Canley Heights, NSW 2166",3,1,,663m²,House,"$2,000,000"
31,"15 Banksia Close, Kings Langley, NSW 2147",6,2,4,750.6m²,House,"$1,960,000"
31,"15 Hampton Street, Croydon Park, NSW 2133",3,1,2,,House,"$1,950,000"
31,"2 Renway Avenue, Lugarno, NSW 2210",3,2,1,,House,"$1,931,500"
31,"110 Yangoora Road, Lakemba, NSW 2195",6,3,3,575.4m²,House,"$1,925,000"
31,"191 Kyle Parade, Kyle Bay, NSW 2221",4,2,2,562.8m²,House,"$1,910,000"
31,"6 Singleton Street, Earlwood, NSW 2206",3,2,1,392m²,House,"$1,896,000"
31,"19 Escura Crescent, Moorebank, NSW 2170",5,3,2,547m²,House,"$1,870,000"
31,"16 Benjamin Street, Bexley North, NSW 2207",4,2,1,436.3m²,House,"$1,862,500"
31,"2 Colbourne Avenue, Glebe, NSW 2037",3,1,1,104m²,House,"$1,860,000"
31,"62 Blakesley Road, South Hurstville, NSW 2221",4,2,1,,House,"$1,853,000"
32,"29 Highworth Avenue, Bexley, NSW 2207",3,1,2,,House,"$1,850,000"
32,"277 Sylvania Road South, Gymea Bay, NSW 2227",3,2,2,422m²,House,"$1,850,000"
32,"34 Meredith Avenue, Hornsby Heights, NSW 2077",4,2,2,796.7m²,House,"$1,850,000"
32,"34A Old Kent Road, Greenacre, NSW 2190",5,2,3,581.7m²,House,"$1,825,500"
32,"15 Crowgey Street, Rydalmere, NSW 2116",4,2,2,537.5m²,House,"$1,825,000"
32,"145 Probert Street, Newtown, NSW 2042",3,1,,128m²,House,"$1,823,000"
32,"274 Somerville Road, Hornsby Heights, NSW 2077",3,1,4,923m²,House,"$1,810,000"
32,"54 Baronbali Street, Dundas, NSW 2117",3,2,4,733.5m²,House,"$1,800,000"
32,"6 Booragul Street, Beverly Hills, NSW 2209",4,1,1,518m²,House,"$1,750,000"
32,"82 Maunder Avenue, Girraween, NSW 2145",3,2,2,609m²,House,"$1,731,000"
32,"277 Waterloo Road, Greenacre, NSW 2190",3,1,2,607m²,House,"$1,705,000"
32,"73 Trevor Housley Avenue, Bungarribee, NSW 2767",4,3,2,584m²,House,"$1,700,000"
32,"19 Sciarra Crescent, Acacia Gardens, NSW 2763",4,2,2,600m²,House,"$1,695,000"
32,"199 Norton Street, Ashfield, NSW 2131",3,2,,328.8m²,House,"$1,689,000"
32,"55 & 55A Zillah Street, Guildford, NSW 2161",6,3,3,556.4m²,House,"$1,670,000"
32,"18 Landon Street, Fairfield East, NSW 2165",5,4,3,398m²,Duplex/semi-detached,"$1,670,000"
32,"23 Ingram Avenue, Milperra, NSW 2214",4,2,4,556m²,House,"$1,655,000"
32,"29 Wolseley Street, Bexley, NSW 2207",3,1,1,765m²,House,"$1,650,000"
32,"50a Selems Parade, Revesby, NSW 2212",4,3,2,234m²,Duplex/semi-detached,"$1,642,000"
32,"23 Gail Place, Bankstown, NSW 2200",4,2,2,,House,"$1,620,000"
32,"124A Payten Avenue, Roselands, NSW 2196",3,2,3,493m²,House,"$1,613,000"
32,"37A Wilson Street, Kogarah, NSW 2217",3,2,3,,House,"$1,605,000"
32,"20 Second Avenue, Loftus, NSW 2232",4,2,2,948.5m²,House,"$1,595,000"
32,"116 Tamboura Avenue, Baulkham Hills, NSW 2153",4,2,2,714m²,House,"$1,575,000"
32,"224 Darby Street, Cooks Hill, NSW 2300",3,2,1,149m²,Terrace,"$1,575,000"
33,"5 Grace Avenue, Cabramatta, NSW 2166",6,4,2,556m²,House,"$1,565,000"
33,"69 Weemala Road, Chester Hill, NSW 2162",3,3,2,518.5m²,House,"$1,560,000"
33,"13 Enid Avenue, Roselands, NSW 2196",3,1,3,461m²,House,"$1,535,000"
33,"81 Gallipoli Street, Condell Park, NSW 2200",2,1,2,752.5m²,House,"$1,520,000"
33,"5 Coulson Street, Erskineville, NSW 2043",2,1,,164m²,House,"$1,515,000"
33,"31 Amiens Avenue, Milperra, NSW 2214",3,2,2,557m²,House,"$1,512,000"
33,"11 and 11B Bowden Street, Merrylands, NSW 2160",7,2,3,584m²,House,"$1,480,000"
33,"7 Tulloch Place, Edensor Park, NSW 2176",3,2,1,607.2m²,House,"$1,470,000"
33,"37 Carlton Parade, Punchbowl, NSW 2196",5,3,2,520m²,House,"$1,465,000"
33,"33 Amaroo Avenue, Georges Hall, NSW 2198",3,1,3,563m²,House,"$1,456,000"
33,"38 Flinders Road, Georges Hall, NSW 2198",3,1,1,556.4m²,House,"$1,455,000"
33,"3 Wagstaff Street, Edensor Park, NSW 2176",5,3,2,557.6m²,House,"$1,450,000"
33,"28 Benson Road, Beaumont Hills, NSW 2155",4,2,2,,House,"$1,448,500"
33,"3 McNeill Circuit, Oran Park, NSW 2570",6,3,2,478m²,House,"$1,440,000"
33,"102 First Avenue, Berala, NSW 2141",3,1,1,392m²,House,"$1,440,000"
33,"57 Stoney Creek Road, Bexley, NSW 2207",4,2,2,537.5m²,House,"$1,440,000"
33,"25b Armentieres Avenue, Milperra, NSW 2214",5,3,2,,Duplex/semi-detached,"$1,410,000"
33,"1 Thacker Close, Gymea, NSW 2227",3,2,2,575m²,House,"$1,402,000"
33,"23 Kara Street, Sefton, NSW 2162",3,1,3,588.1m²,House,"$1,402,000"
33,"3 Percival Avenue, Middleton Grange, NSW 2171",5,3,2,469m²,House,"$1,400,000"
33,"23 Mill Street, Carlton, NSW 2218",4,1,,,Duplex/semi-detached,"$1,399,000"
33,"7 Bugong Street, Prestons, NSW 2170",4,2,5,,House,"$1,387,000"
33,"8 - 8A Wood Street, Fairfield, NSW 2165",5,3,3,695m²,House,"$1,385,000"
33,"66 Lancaster Avenue, Punchbowl, NSW 2196",4,2,2,490m²,House,"$1,380,000"
33,"44 Garonne Street, Seven Hills, NSW 2147",3,1,3,,House,"$1,372,000"
34,"6 Kensington Street, Punchbowl, NSW 2196",3,1,4,588m²,House,"$1,370,000"
34,"4 Menin Place, Milperra, NSW 2214",4,2,2,718m²,House,"$1,361,000"
34,"83 Sherwood Street, Revesby, NSW 2212",4,2,1,528m²,House,"$1,360,000"
34,"16 Fifth Avenue, Berala, NSW 2141",3,1,1,328m²,House,"$1,350,000"
34,"132 Balemo Drive, Ocean Shores, NSW 2483",3,2,3,930m²,House,"$1,350,000"
34,"36 Goonaroi Street, Villawood, NSW 2163",3,2,1,796.7m²,House,"$1,350,000"
34,"47 Central Park Drive, Claremont Meadows, NSW 2747",4,2,2,551m²,House,"$1,324,000"
34,"11 - 11A Alt Street, Smithfield, NSW 2164",5,2,,556m²,House,"$1,320,000"
34,"28 Eastern Street, Gwynneville, NSW 2500",5,2,3,,House,"$1,320,000"
34,"18 Wirraga Street, Bungarribee, NSW 2767",4,2,1,,House,"$1,310,000"
34,"51 Chick Street, Roselands, NSW 2196",3,1,3,417m²,House,"$1,285,000"
34,"60 Crown Street, Riverstone, NSW 2765",3,1,2,929m²,House,"$1,271,000"
34,"72 Gipps Street, Smithfield, NSW 2164",4,3,3,729m²,House,"$1,265,000"
34,"29 Boos Road, Forresters Beach, NSW 2260",3,3,2,"1,239m²",House,"$1,250,000"
34,"5 Ormiston Avenue, West Hoxton, NSW 2171",4,2,2,397m²,House,"$1,201,000"
34,"40 Lansdowne Street, Merrylands, NSW 2160",4,1,3,828.3m²,House,"$1,165,000"
34,"610 Punchbowl Road, Wiley Park, NSW 2195",3,1,1,443m²,House,"$1,145,000"
34,"65a Courtney Road, Padstow, NSW 2211",3,2,1,214m²,Duplex/semi-detached,"$1,125,000"
34,"23B Morrell Crescent, Quakers Hill, NSW 2763",3,1,1,,Duplex/semi-detached,"$1,100,000"
34,"142 Fairfield Street, Fairfield East, NSW 2165",4,1,2,626m²,House,"$1,080,000"
34,"26 Oxford Street, Blacktown, NSW 2148",4,1,2,430m²,House,"$1,080,000"
34,"7 Burrell Parade, Blacktown, NSW 2148",2,1,1,619m²,House,"$1,070,000"
34,"15 Sowerby Street, Oran Park, NSW 2570",4,2,2,375m²,House,"$1,050,000"
34,"3 Pottery Circuit, Woodcroft, NSW 2767",3,2,1,420m²,House,"$1,007,000"
34,"46A Main Road, Toukley, NSW 2263",3,3,3,480.6m²,House,"$995,000"
35,"16 Ebony Drive, Hamlyn Terrace, NSW 2259",4,2,3,700m²,House,"$990,000"
35,"1 Richmond Close, Bateau Bay, NSW 2261",4,1,2,675.8m²,House,"$980,000"
35,"11 Seawind Chase, Bonny Hills, NSW 2445",4,2,2,603m²,House,"$970,000"
35,"12 Dianella Circuit, Woodcroft, NSW 2767",3,2,1,,House,"$941,000"
35,"8 Mackay Drive, Tumbi Umbi, NSW 2261",4,2,2,468m²,House,"$900,000"
35,"8 Valley Road, Campbelltown, NSW 2560",3,1,3,560m²,House,"$875,000"
35,"8 Backhouse Street, Wentworth Falls, NSW 2782",3,1,,670m²,House,"$870,000"
35,"23 Polding Street, Yass, NSW 2582",3,1,1,"1,473m²",House,"$750,000"
35,"26 Elizabeth Street, Iluka, NSW 2466",3,2,1,689.2m²,House,"$686,000"
35,"56 Gilba Road, Koonawarra, NSW 2530",4,2,2,653m²,House,"$685,000"
35,"155a Excelsior Parade, Toronto, NSW 2283",1,1,,"1,361m²",House,"$640,000"
35,"15/52 Leumeah Road, Leumeah, NSW 2560",2,1,1,,House,"$630,000"
35,"261 Darling Street, Dubbo, NSW 2830",3,1,1,409.7m²,House,"$495,000"
35,"36 Headland Road, Anglers Reach, NSW 2629",5,3,1,816m²,House,"$450,000"
35,"74 Prince Edward Street, Gladesville, NSW 2111",5,4,4,670m²,House,"$6,350,000"
35,"10 Bimanga Place, North Kellyville, NSW 2155",5,6,2,"2,030m²",House,"$4,350,000"
35,"17 Gilbert Place, Frenchs Forest, NSW 2086",5,3,2,696m²,House,"$4,050,000"
35,"12 Louisa Street, Oatley, NSW 2223",5,3,4,,House,"$4,000,000"
35,"335 Catherine Fields Road, Catherine Field, NSW 2557",3,2,20,2.15ha,House,"$3,800,000"
35,"10 Charlotte Street, Merewether, NSW 2291",4,2,2,977m²,House,"$3,700,000"
35,"22 Kent Street, Epping, NSW 2121",4,2,2,765.1m²,House,"$3,318,888"
35,"217-219 Georges River Road, Croydon Park, NSW 2133",4,2,4,"1,556m²",House,"$3,300,000"
35,"7 Mungarra Place, West Pennant Hills, NSW 2125",5,3,3,"2,098m²",House,"$3,170,000"
35,"5 Wentworth Street, Caringbah South, NSW 2229",5,3,1,,House,"$3,120,000"
35,"9 Fallen Leaf Court, West Pennant Hills, NSW 2125",5,3,2,847.4m²,House,"$3,060,000"
36,"9 Jarrah Place, Castle Hill, NSW 2154",5,3,2,"1,067m²",House,"$3,050,000"
36,"10 Old Samuel Street, Mona Vale, NSW 2103",6,2,4,677m²,House,"$3,010,000"
36,"25 Tallowwood Avenue, Cherrybrook, NSW 2126",5,3,2,822.3m²,House,"$3,005,000"
36,"17 Balmoral Avenue, Croydon Park, NSW 2133",4,4,2,459.94m²,House,"$2,987,500"
36,"6 Lees Road, Kingsgrove, NSW 2208",5,5,2,561m²,House,"$2,955,000"
