index,lat,lon,postcode
9833,-35.9903391,146.0024227,2647
1935,-33.9644546,151.015656,2212
5884,-33.6632556,151.1232171,2079
9834,-28.8655153,153.040356,2470
1936,-34.0208072,150.8515783,2566
5885,-33.9210996,151.0435566,2200
9835,-34.4581952,149.4704295,2583
1937,-34.0102439,150.75505,2557
9836,-34.16992545,142.19169059321067,2739
5886,-34.0599415,151.0093197,2233
1938,-33.672128,150.877462,2765
9837,-28.9233357,151.9333313,4383
5887,-33.901951,151.0099904,2199
1939,-33.8653842,150.9527829,2165
9838,-29.7076782,152.9395766,2460
5888,-33.925231,151.0893086,2192
1940,-32.708154,152.0654292,2317
9839,-33.732091,151.136677,2074
5889,-33.7569528,150.9964048,2153
1941,-35.4230346,149.246051,
5890,-33.9235198,151.0491585,2200
9840,-33.68008,150.864464,2765
1942,-34.5763188,150.8639452,2529
5891,-33.7698142,150.975595,2153
9841,-33.9925905,151.1319542,2219
1943,-33.732796,150.920254,2763
5892,-33.9328347,151.1084224,2208
9842,-33.580232,150.696771,2754
1944,-33.7230224,150.7268318,2747
5893,-33.9039296,150.8994615,2170
9843,-34.4857894,150.4230438,2576
1945,-34.5615761,150.7453783,2527
5894,-33.8794981,150.9745552,2165
9844,-33.7090359,150.55983379822203,2777
1946,-32.9737458,151.7043938,2290
5895,-28.2615809,153.5778357,2487
9845,-34.0576679,150.768628,2567
1947,-33.2567016,151.4959082,2263
5896,-33.9685794,151.0398439,2211
9846,-30.1151317,153.1955199,2456
1948,-34.7296645,149.7185054,2580
5897,-33.9007013,151.0272352,2199
9847,-33.688544449999995,150.31470891066573,2780
1949,-33.469726,150.179477,2790
5898,-33.666008,151.116066,2079
9848,-32.7086483,151.5307517,2320
1950,-33.7132587,150.9544921068873,2155
5899,-33.902327,150.995194,2197
9849,-32.7072568,151.5411985,2320
1951,-33.8184244,150.9584194,2145
5900,-33.7873008,151.2448418,2092
1952,-28.8283748,153.6042843,2478
9850,-28.5134004,153.5508132,2483
5901,-34.5611883,150.8590085,2528
1953,-33.9514867,150.8582229,2170
9851,-32.8111837,151.6621925,2322
5902,-28.8157263,153.2956895,2480
9852,-34.9370513,150.7707,2540
1954,31.900145,-84.255588,
5903,-33.8541224,151.1272154,2046
9853,-33.7351079,150.4189227,2784
1955,-33.9390851,151.0469876,2210
5904,-33.80145,151.02912,2117
9854,-33.709105,151.125907,2076
1956,-34.0082592,150.7385514,2570
9855,-33.6305521,151.1468103,2081
1957,-33.9265235,150.8950322,2168
5905,-34.00375365,151.08401469476075,2225
9856,-28.8064518,153.263661,2480
1958,-33.78673,150.8994481,2148
5906,-33.800933,151.061429,2115
9857,-32.8965035,151.7199647,2298
1959,-33.7789121,150.8412545,2766
5907,-33.7418507,150.9622136,2153
9858,-30.5297392,151.65418857679833,2350
1960,-34.57881,150.7742845,2527
5908,-33.6957005,151.2783462,2101
9859,-33.75756605,151.14110863200068,2073
1961,-35.762856,150.20658,2536
5909,-33.7969005,151.039148,2117
1962,-33.7048204,150.9053385,2769
5910,-33.7628832,151.0978625,2121
9860,-33.4089765,151.4647446,2260
1963,-33.7307892,150.8956514,2763
5911,-33.7343575,151.0152755,2154
9861,-33.0158188,151.5907771,2283
1964,-33.69867,150.880126,
9862,-28.4107449,153.3389873,2484
5912,-33.7463015,151.00032,2154
1965,-33.7318516,150.9166294,2763
9863,-36.0321593,150.0913538,2537
5913,-33.7332485,150.9959296,2154
1966,-33.7458726,150.869557,2767
9864,-34.7217721,149.7471402,2580
5914,-33.748785,151.08155,2120
1967,-33.811068,151.115128,2112
9865,-33.4328052,151.4313706,2260
5915,-33.7711734,150.9933807,2153
1968,46.44332672196065,-62.68679775752297,
9866,-32.7264211,151.6357027,2321
5916,-33.792169,151.065375,2117
1969,-33.8599451,151.0852574,2137
5917,-33.8925608,150.8735106,2177
9867,-34.7217721,149.7471402,2580
1970,-34.0006042,151.1239365,2219
5918,-33.777177,150.792601,2760
9868,-28.8243421,153.3083819,2480
1971,-33.8880462,151.0981108,2136
5919,-33.4725216,151.3440315,2251
9869,-28.6372114,153.0005269,2474
1972,-33.8904132,151.085523,2135
9870,-33.7890844,150.9485187,2146
5920,-28.332349,153.566358,2488
1973,-33.955143,151.0928931,2220
9871,-33.7443896,151.2299682,2086
5921,-34.0929876,150.696751,2570
1974,-33.9816408,151.1020816,2221
9872,-33.743492,150.61156,2774
5922,-33.7920207,150.6746164,2745
1975,-33.7716687,151.2658199,2100
9873,-33.3968596,149.5582529,2795
5923,-35.1054311,147.3516191,2650
1976,-33.804917,151.132318,2113
9874,-32.7202433,151.5275215,2320
5924,-32.9561197,151.7090328,2290
9875,-35.0949953,150.6205937,2540
1977,-33.9039012,151.0813497,2191
5925,-34.0960784,150.8114391,2560
1978,-33.9314939,151.0924661,2208
5926,-33.729297849999995,150.34161207625834,2780
9876,-34.39712,150.87367,2519
1979,-33.8241957,150.9738729,2145
5927,-31.4457965,152.9148461,2444
9877,-34.9370513,150.7707,2540
5928,-33.7352217,150.8242784,2770
1980,-33.8899833,151.0788865,2136
9878,-33.7112998,149.8550257,2787
1981,-33.8748171,150.9396763,2165
5929,-35.3397356,150.4672919,2539
9879,-35.333301,146.2667926,2645
1982,-33.8220111,150.9612924,2145
5930,28.4999809,-81.1387344,
9880,-34.556489,150.3722058,2577
1983,-33.9298935,151.031971,2200
5931,-29.0731872,153.3417779,2472
9881,-33.709521,151.080222,2120
1984,-33.9480439,151.0722643,2209
5932,-30.5204811,151.67063649117551,2350
9882,-36.099225,144.734035,2731
5933,-35.7530122,150.0561297,2536
1985,-33.8701559,150.8941354,2176
9883,-33.9002626,150.9408894,2166
5934,-36.0022121,146.3794443,2646
1986,-33.8545528,150.8762505,2176
9884,-28.8307084,153.3080368,2480
5935,-33.7070285,151.1482958,2074
1987,-33.9305408,151.0539723,2196
9885,-30.52287645,151.6461852969151,2350
5936,-33.9510157,151.0725527,2209
1988,-33.78539,150.9261111,2147
9886,-36.2438422,149.1237014,2630
5937,-34.0305172,150.7389666,2567
1989,-32.7373936,152.0581404,2316
9887,-33.7116192,150.34455158817673,2780
5938,-34.190084,150.9862107,2508
1990,-33.7819194,150.8957581,2148
9888,-28.8196684,153.28081,2480
5939,-28.1872752,153.5008415,2485
1991,-34.0647861,151.1488174,2230
9889,-33.2769397,149.1157512,2800
5940,-29.4294786,153.3222283,2464
1992,-33.9576931,151.2382248,2036
9890,-33.7692386,150.8421407,2766
5941,-32.9060912,151.6926745,2299
1993,-33.7879159,151.0334198,2117
9891,-33.4971258,151.3008339,2256
5942,-32.3538678,149.5336162,2852
1994,-33.9341385,151.0480855,2196
9892,-34.5381795,150.3862817,2577
5943,-32.8292435,151.3585656,2325
1995,-33.8297573,150.9362964,2145
9893,-34.556199,150.369399,2577
5944,-36.0313969,146.9433107,2641
1996,-34.0500848,151.0067753,2233
9894,-33.4263163,151.4001618,2260
5945,-33.7449004,151.2328385,2086
1997,-34.0272793,151.0971541,2228
9895,-28.9284704,153.492395,2478
5946,-33.75638,151.022973,2125
1998,-33.9687729,151.0927652,2222
9896,-28.2357848,153.5213544,2486
5947,-33.729715,151.094342,2076
1999,-33.5174531,151.31105264599927,2257
9897,-35.2567082,149.4429177,2621
5948,-33.676757949999995,150.61789907439544,2777
2000,-33.9142798,150.8353693,2171
9898,-34.4964013,150.4347816,2576
5949,-33.6934408,150.5869924,2777
2001,-31.4557577,152.9290945,2444
9899,-34.4830315,150.4169782,2576
5950,-33.7343913,150.4660721,2778
2002,-33.3854318,151.3591323,2250
9900,-28.817016,153.3255176,2480
5951,-35.1597205,147.3558426,2650
2003,-33.7914489,150.9718359,2145
9901,-33.6988177,150.5651504,2777
5952,-35.069493,147.3388388,2650
2004,-33.9203488,150.8597758,2168
9902,-31.089836,150.9297819,2340
5953,-36.8873304,149.8997002,2548
2005,-33.5063713,151.31602991080098,2257
9903,-33.0656105,151.5802948,2283
5954,-32.8973733,151.2829037,2325
2006,-33.5868781,150.6995094,2754
9904,-35.0987215,150.6507699,2540
5955,-31.9707476,152.5804585,2430
2007,-33.5334037,151.2991281,2257
9905,-33.7167371,150.4581007346912,2779
5956,-33.2972685,149.09574272053365,2800
2008,-33.923748,150.802555,2179
9906,-33.7522126,151.2598798,2100
5957,-36.3614615,148.8257079,2628
2009,-33.946562,150.8833588,2170
9907,-34.0272089,150.8154565,2558
5958,-34.3736524,150.8879691,2518
2010,-33.5272414,151.3027494,2257
9908,-34.543877,150.36495,2577
5959,-33.8726633,150.9074191,2176
2011,39.430605,-78.099346,
9909,-34.501829,150.337607,2577
5960,-29.4004476,153.3521891,2466
2012,-33.7320083,150.7137089,2749
9910,-34.301941,150.5909391,2574
2013,-32.7613546,151.6535361,2322
9911,-33.7767866,151.2839299,2096
5961,-33.706623,150.327184,2780
2014,43.2530126,-72.4299785,
9912,-32.95458,151.6969228,2290
5962,-33.7926623,150.6773819,2745
2015,-34.2232685,150.5985222,2573
9913,-33.5935916,151.3197445,2108
5963,-34.0724932,150.6951344,2570
2016,-34.0718477,150.8372677,2560
9914,-28.83246,153.314924,2480
5964,-32.7788746,151.6484962,2322
2017,-33.7428344,150.805561,2770
9915,-36.0394004,146.9417658,2641
5965,-33.4932022,151.2988065,2256
2018,-33.2386405,151.4694106,2259
9916,-34.0207394,150.7201535,2567
5966,-32.564575,151.170495,2330
2019,-34.4387162,150.8668061,2500
9917,-32.9315499,151.6362305,2284
5967,-32.7005918,151.5957425,2320
2020,-36.223377,150.1319502,2546
9918,-28.83128,153.315569,2480
5968,-37.0643968,149.900462,2551
2021,-34.0552139,150.8344658,2560
9919,-33.699912,150.30740437044045,2780
5969,-36.0274022,146.9450037995583,2641
2022,-33.7504002,150.7962835,2770
9920,-32.1681094,150.891746,2336
5970,-30.2885039,153.1096936,2450
2023,-32.8810776,151.6905234,2307
9921,-29.8313002,152.8925972,2460
5971,-33.3961023,149.5565582,2795
2024,-32.7336599,152.0388141,2319
9922,-33.733959,151.118155,2074
5972,-32.8092178,151.6636404,2322
2025,-33.2534692,151.5072937,2263
9923,-33.7815697,150.9434377,2147
5973,-29.4385144,153.19679,2463
2026,-35.3709852,149.2245372,2620
5974,-35.1386501,147.3820907,2650
9924,-34.214372,150.603934,2573
2027,-32.57619,149.559302,
5975,-31.4448311,152.50762,2446
9925,-33.7012797,150.5549344,2777
2028,-35.1031478,150.6244324,2540
5976,-34.5418978,150.8544172,2528
9926,-31.267874,149.2744715,2357
2029,-29.4227973,153.3283923,2464
5977,-33.7487505,150.9643791,2153
9927,-33.7677097,151.1860575,2070
2030,-28.8158163,153.27713131179246,2480
5978,-33.654558,151.099812,2077
9928,-33.736463,151.1119423,2076
2031,-28.8101645,153.2942719,2480
5979,-34.4970871,150.4321432,2576
9929,-33.8918708,150.9531708,2166
2032,-33.9560953,151.0736282,2209
5980,-32.942286,151.667533,2285
9930,-33.8918708,150.9531708,2166
2033,-34.2915919,150.9438623,2515
5981,-30.2366191,153.1485224,2450
9931,-33.759508,151.137688,2073
2034,-33.6960445,150.9434178,2155
5982,-33.2588303,151.4865715,2259
9932,-33.6843355,151.1110952,2077
2035,-33.9131147,151.0804219,2192
9933,-34.4856516,150.4220172,2576
5983,-32.8173986,151.4749356,2327
2036,-28.832034,153.597289,2478
5984,-35.1617586,147.3454854,2650
9934,-32.812927,151.4914879,2327
2037,-33.904339,150.991672,2198
5985,-32.2803289,150.8859121,2333
9935,-33.795608,151.242303,2092
2038,-33.891938,150.913975,
5986,-31.1287922,150.9470046,2340
9936,-33.7082568,150.3595316527872,2782
2039,-33.9277447,151.0848251,2196
5987,-36.925716,149.8780192,2549
9937,-32.731554,152.107182,2317
2040,-38.055396,146.624206,3856
5988,-33.7251295,150.9909057,2154
9938,-33.7029882,150.56264872786375,2777
2041,-33.8885218,150.8496317,2171
5989,-33.7229105,150.9978273,2154
9939,-30.51786285,151.66594619629976,2350
2042,-33.7623308,150.9226965,2147
5990,-33.9097332,151.0494142,2190
9940,-32.664891,152.0661223,2324
2043,-33.6593814,150.8698118,2765
9941,-35.0752132,147.3605439,2650
5991,-33.78881,151.053769,2117
2044,-33.92724,150.8435036,2171
5992,-33.6546709,151.1063294,2077
9942,-31.0912535,150.9448182,2340
2045,-34.1120366,150.7964408,2560
5993,-34.0379978,151.0520688,2232
9943,-33.70958265,150.577349148201,2777
2046,-33.8433806,150.992119,2160
5994,-28.5054102,153.5347887,2483
2047,-33.7661768,150.9342927,2147
9944,-33.7193503,151.005061,2154
5995,-33.6702801,150.8617746,2765
9945,-33.730154,151.067097,2120
2048,-34.0904447,150.8225542,2560
5996,-33.8458083,150.9939409,2160
9946,-33.7798278,150.8993646,2148
2049,-34.583152,150.7683342,2527
5997,-36.00941535,148.66131325458886,2629
9947,-33.7701512,150.9261939,2147
2050,-33.2395849,151.4832909,2259
5998,-32.9483155,151.7461774,2291
9948,-32.0510357,150.8818087,2337
2051,-35.4234832,149.2292216,
5999,-33.742793,151.022115,2125
9949,-32.836534,151.342555,2325
2052,-32.684832,151.362516,2335
6000,-33.726977,151.044902,2126
9950,-28.6362122,153.0010017,2474
2053,-32.90747,151.677798,2287
6001,-32.9786396,151.7176321,2290
9951,-30.9979062,150.2346586,2380
6002,-34.0331362,151.0280999,2233
2054,-31.5673827,152.8307342,2445
9952,-35.0819726,147.351194,2650
6003,-33.8035691,150.9627593,2145
2055,-34.2006772,150.5677642,2572
9953,-30.6483859,152.8511561,2449
6004,-33.0140098,151.6731224,2280
2056,-30.3034587,153.0963575,2450
9954,-35.2435413,149.4504425,2621
6005,-28.8134294,153.5837554,2478
2057,-30.3560981,153.0654355,2452
9955,-33.735303349999995,150.48572732500003,2778
6006,-34.4825789,150.8634413,2502
2058,-31.4627598,152.7219369,2446
9956,-33.652889,151.286973,2105
6007,-33.720903,150.706087,2749
2059,-32.8379577,151.3600687,2325
9957,-33.1140964,151.5649245,2264
2060,-32.8972787,151.6687643,2287
6008,44.2211374,-105.3398760041565,
9958,-34.30382855,150.52442866873054,2571
2061,-33.8572741,151.094168,2137
6009,-33.6100803,150.8178321,2756
9959,-30.9828885,150.2669117,2380
2062,-34.0090553,150.7823499,2557
6010,-33.4948681,151.3575174,2257
6011,-28.5213223,153.5359929,2483
2063,-33.7197098,150.9770659,2154
9960,-33.8937273,150.9596518,2166
2064,-33.9428753,150.8133105,2179
6012,-33.2479699,149.0952593,2800
9961,-33.778871,151.000581,2152
2065,-33.9565562,151.0014737,2213
6013,-33.2478477,151.4711196,2259
9962,-34.21727,150.597631,2573
6014,-34.371269,150.542234,2575
9963,-35.2604384,149.4422397,2621
2066,-33.804828,150.971349,2145
6015,-33.080264,151.4428041,2265
9964,-32.7874369,149.464075,2850
2067,-33.8710461,150.9389458,2165
6016,-31.8845734,152.6583357,2427
9965,-33.713934,151.03705,2126
2068,-32.908341,151.781332,2295
6017,-32.7565063,151.5315912,2321
9966,-33.8523945,150.9438673,1860
2069,-33.7581499,150.8928124,2148
6018,-31.0619123,150.9002562,2340
9967,-34.4985883,150.4413483,2576
2070,-34.0188251,150.7815075,2557
9968,-33.4719983,151.4278056,2251
2071,-33.7665403,150.9481776,2147
6019,-34.5021874,150.8861409,2502
2072,-32.905568,151.750386,2297
6020,-32.79383345,151.66051004226784,2322
9969,-32.5603312,148.9541853,2820
2073,-34.0297109,150.7753209,2557
6021,-36.942452,149.8614545,2549
9970,-35.251063,149.449139,2621
2074,-28.814857,153.5327627,2478
9971,-32.8985443,151.6010286,2285
6022,-28.6205501,152.9967254,2474
2075,-33.887668,150.974223,
6023,-36.0741343,146.896018,2640
9972,-28.9496636,153.5063142,2478
2076,-33.860378,150.9274151,2165
6024,-35.9972914,146.3718394,2646
9973,-37.0639338,149.8906565,2551
2077,-34.2064325,150.7892083,2560
9974,-33.742934,151.154771,2073
6025,-32.269954,150.886878,2333
2078,35.251845,-87.3374453,
9975,-34.190719,150.9817922,2508
6026,-31.971088,141.444086,2880
2079,-33.7409462,150.8374804,2761
9976,-33.9854807,151.0790787,2223
6027,-33.807289,151.103448,2112
2080,-29.864286,153.265865,2462
6028,-33.759332,151.134018,2073
9977,-33.4105928,149.5717567,2795
2081,-34.9162924,150.7602686,2540
6029,-33.8893734,150.8433378,2171
9978,-33.2476386,151.4454575,2259
2082,-32.9852421,151.6172623,2284
6030,-33.7419977,151.210274,2086
9979,-33.2614837,149.0893952,2800
2083,-32.8584509,151.8177908,2295
6031,-33.9108682,151.0186163,2199
9980,-33.28054035,149.07588320000002,2800
2084,-30.2875427,153.0847535415994,2450
6032,-33.4719983,151.4278056,2251
2085,-32.683503,151.367932,2335
9981,-32.5939071,149.5943949,2850
6033,-34.4231924,150.8493959,2525
2086,-33.3981193,151.348754,2250
9982,-28.6207989,152.9980391,2474
6034,-28.4073562,153.5608731,2489
2087,-32.911459,151.6641,2287
9983,-33.4213237,148.8090653,2800
6035,-34.4857894,150.4230438,2576
9984,-33.7190529,150.3186111,2780
2088,-33.1746348,151.5629576,2259
6036,-33.8005118,150.8096206,2759
9985,-33.404285,149.60971790375896,2795
2089,-34.5107423,150.7884787,2530
6037,-32.9250483,151.681078,2287
9986,-32.7735884,151.6469539,2322
2090,-35.1301925,147.3590189,2650
6038,-31.4660687,152.9103594,2444
9987,-30.4875124,151.66921964385182,2350
6039,-33.41004855,149.62134807376907,2795
2091,40.5691631,-74.12724779995258,
9988,-33.4399027,151.438094,2260
6040,-33.2805855,149.0940406,2800
2092,-33.9312155,151.1041832,2208
9989,-33.9165839,150.6208045,2752
6041,-29.46072,153.220655,2463
2093,-33.9312155,151.1041832,2208
9990,-35.2469957,149.4425183,2621
6042,-28.2372363,153.5422385,2486
2094,-33.6909748,151.3032529,2102
9991,-36.877449,149.916041,2548
6043,-33.7625395,151.0653084,2121
2095,-33.73679,150.925517,2768
9992,-33.766253,150.7818652,2760
6044,-28.825732,153.5376075,2478
9993,-33.8837501,151.079776,2135
2096,-33.9435154,151.0249708,2211
6045,-34.0370055,151.0799231,2227
9994,-33.9069434,151.043994,2190
2097,,,
6046,-34.3708861,150.8937807,2518
9995,-32.7379009,152.1100566,2317
2098,-33.722995,151.101682,2076
6047,-34.1147619,150.7959776,2560
9996,-32.8110996,151.4866333,2327
2099,-28.8283748,153.6042843,2478
6048,-33.3787123,151.3708741,2250
9997,-31.8731722,152.3457895,2429
2100,-33.997394,150.726613,2570
6049,-28.338027,153.36008,2484
9998,-36.8211535,149.7794586,2550
2101,-33.5166595,151.31265314475417,2257
6050,-35.6496301,150.1382095,2536
9999,-33.75384685,150.6187202227972,2773
2102,-34.57361,150.861366,2529
6051,-30.3596583,153.0853667,2452
2103,-33.2010225,151.5800658,2259
10000,-33.7002632,150.32847170866904,2780
6052,-31.0964249,150.9430208,2340
10001,-32.263369,148.5733133,2830
2104,-33.995878,150.719447,2570
6053,-33.5354722,149.248265,2799
10002,-31.8853371,152.4652141,2430
2105,-33.773587,150.8850637,2148
6054,-33.7807457,151.1959002,2069
10003,-33.724013,151.146506,2074
2106,-33.998682,150.720866,2570
6055,-33.713267,151.136794,2076
10004,-33.0699623,151.463366,2265
2107,-35.0678325,150.671941,2540
6056,-34.0213345,150.7220177,2567
10005,-34.0441583,150.7538316,2567
2108,-33.518362,151.325211,2257
6057,-33.7443896,151.2299682,2086
10006,-36.0474548,147.0152694,2640
2109,-33.1065301,151.5337151,2264
6058,-34.0650095,150.7536273,2567
10007,-36.2076153,149.1279878,2630
2110,-28.8263644,153.5366472,2478
6059,-34.491054,150.892469,2502
10008,-36.2297854,149.1286379,2630
2111,-34.26049275,150.53483416489706,2571
6060,,,
10009,-33.9890156,151.0772664,2223
2112,-33.70880845000001,150.33225966879604,2780
6061,-28.1933582,153.523743,2486
10010,-33.8771711,150.6905994,2745
2113,-28.327814,153.385956,2484
6062,-34.845551,150.5725353,2541
10011,-28.5562219,153.4986729,2482
2114,-32.1832045,152.4937113,2428
6063,-32.919025,151.62371,2285
10012,-33.637575,151.309831,2107
2115,-32.573862,149.554641,2850
10013,-34.9293607,150.7678667,2540
2116,-32.724137,151.530201,2320
6064,-31.062024,152.825911,2440
10014,-33.2241926,151.2798382,2259
2117,-32.2719742,148.6210618,2830
6065,-33.4971258,151.3008339,2256
10015,-33.533205,149.2462861,2799
2118,-32.8230115,151.3703943,2325
6066,-33.4047657,151.4705914,2260
10016,-33.9396876,151.0755026,2196
2119,-32.818892,151.4707075,2327
6067,-32.9884759,151.6372075,2282
10017,-33.7035482,150.5579611,2777
6068,-31.4132301,152.89708,2444
2120,-32.835869,151.342478,2325
10018,-33.709412900000004,150.331387583871,2780
2121,-34.0484304,151.1346042,2230
6069,-33.264473,151.532966,2263
10019,-34.9092169,150.7308572,2540
2122,-33.7053169,150.93721537815247,2155
6070,-34.0165407,150.8561438,2566
10020,-33.722236499999994,150.4537960442921,2779
2123,-32.936897,151.750489,2291
6071,-33.7634603,150.6760399,2750
10021,-34.495857,150.447385,2576
2124,-33.9605859,150.8880004,2167
6072,-33.3322394,151.4303084,2261
10022,-32.8826273,151.6940627,2307
2125,-34.0081281,150.7505205,2570
6073,-32.761443,151.536288,2321
10023,-35.978026,146.6346525,2643
2126,-33.9321963,151.0747963,2196
6074,-33.3055394,149.09692054374148,2800
10024,-30.6506817,151.4953458,2358
2127,-34.0610899,151.0111941,2233
6075,-32.2766792,150.8867532,2333
10025,-35.9811168,146.637924,2643
2128,-33.798154,150.9785,2145
6076,-32.3663333,149.5397862,2852
10026,-33.276442,149.1027084,2800
2129,-33.7775555,150.9144567,2148
6077,-37.0659445,149.8994814,2551
10027,-33.1108985,151.5237259,2264
2130,-34.0156661,150.7759072,2557
6078,-35.1404459,147.3621027,2650
10028,-28.68576,153.5186953,2479
2131,-33.8652576,150.9840171,2161
6079,-30.9949026,150.2541377,2380
10029,-33.7173304,150.3719560973054,2782
2132,-35.1511355,150.5734003,2540
10030,-33.5334273,151.3047748,2257
6080,-30.529437950000002,151.6460193927906,2350
2133,-33.7833573,150.6795505,2745
10031,-33.733829,151.12575,2074
6081,-32.2761648,150.8934129,2333
2134,-34.1068391,150.757178,2563
10032,-30.22709,151.6736991,2365
6082,-33.8995447,150.8776366,2177
2135,33.802647,-117.84931,
10033,-34.025407,150.71295,2570
6083,-33.755445,151.043944,2125
10034,-33.6148682,150.3203909,2785
2136,31.900145,-84.255588,
6084,-33.8552221,150.9382317,1860
10035,-30.6400287,153.0147983,2448
2137,-33.786791,150.686269,2745
6085,-33.681244,150.863629,2765
10036,-28.8056128,153.3047437,2480
2138,-35.1110656,147.3606413,2650
6086,-34.0803954,150.8398699,2560
10037,-35.1673226,147.3849914,2650
2139,-33.7736828,150.8927187,2148
6087,-34.0289295,151.087694,2227
10038,-33.7205867,151.1612796,2075
2140,-33.7698579,150.7931167,2760
6088,-34.4137802,150.8902457,2500
10039,-33.9986536,151.06072449514028,2226
6089,-33.7707556,150.7841768,2760
2141,-34.5724786,150.8245656,2529
10040,-33.9290956,151.010037,2200
6090,-33.0828719,151.6315286,2281
2142,43.24689076666667,-79.84182708888889,
10041,-34.9648398,149.0238531,2582
6091,-33.719731949999996,150.36395692068237,2782
2143,-34.0203248,150.8268965,2566
10042,-33.708417,151.28764,2101
6092,-33.2715031,149.0653007,2800
2144,-34.0653181,150.8226967,2560
10043,-33.5507116,150.6721985,2758
6093,-33.6846113,150.610961,2777
2145,-33.7725681,150.8000222,2760
6094,-32.7287164,152.0321008,2319
10044,-33.28066,151.476219,2259
2146,-28.3408163,153.3595839,2484
6095,-32.7013485,151.592672,2320
10045,-34.4503294,150.4370032,2575
2147,-33.2819593,151.4450463,2259
6096,-35.1352973,147.3802853,2650
10046,-32.6885649,151.4013839,2321
2148,-32.9764974,151.6933589,2290
6097,-33.1383843,151.5835787,2259
10047,-33.5399259,149.2511076,2799
2149,-34.0588053,150.8402684,2560
6098,-32.6955014,151.6015528,2320
10048,-36.1627047,150.1079826,2546
2150,-30.6468296,152.9967483,2448
6099,-35.1510831,147.3379111,2650
10049,-33.016373,151.660292,2280
2151,-33.2567541,151.5009636,2263
6100,-32.2537768,150.9006462,2333
10050,-35.1755381,147.3770159,2650
2152,-33.2623296,151.5062543,2263
6101,-32.8133951,151.4559523,2326
10051,-32.7154543,151.6498198,2321
2153,-34.5434513,150.3698698,2577
6102,-32.61187,149.5858265,2850
10052,-34.363629,150.890239,2518
2154,-33.4202207,149.5813573,2795
6103,-31.0501272,151.057173,2352
10053,-34.5820183,150.7824523,2527
2155,-28.8086348,153.3155085,2480
6104,-32.472315,151.9595774,2425
10054,-33.51313725,151.303049,2257
2156,-30.3619411,153.0871701,2452
6105,-32.0593435,150.8846119,2337
10055,-29.6348954,152.9332177,2460
2157,-32.8430336,151.3695243,2325
6106,-30.980407,150.242726,2380
2158,-33.7452487,150.942666,2768
10056,-32.4020251,151.9719201,2425
6107,-31.8968708,152.4597895,2430
2159,-33.9285007,151.0617789,2196
10057,-32.2601484,148.616474,2830
6108,-31.8785256,152.3542552,2429
2160,-33.7973085,150.9281091,1730
10058,-33.5581586,150.8426192,2756
6109,-33.745346,151.156689,2073
2161,-33.3792486,151.4640996,2261
10059,-36.0298083,146.9511534,2641
6110,-33.7213387,151.0950764,2076
2162,-33.955719,151.096948,2220
10060,-30.2640381,153.0188087,2450
6111,-33.7086408,151.0062436,2156
2163,-33.8219005,151.116079230322,2112
6112,-32.9390085,151.740486,2291
10061,-33.82534,151.110293,2112
2164,-33.9531863,151.1344322,2216
10062,-33.8333115,150.9861521,2160
6113,-33.6746187,151.1189828,2079
2165,-33.889247,151.028652,2143
10063,-33.759682,151.078714,2119
6114,-33.9955579,151.0231094,2234
2166,-33.7281008,151.2787684,2097
10064,-31.865572,152.357836,2429
6115,-33.7985462,150.92193,2148
2167,-33.973782,151.117201,2218
10065,-33.709815,150.9988844,2156
6116,-32.7001449,151.5805699,2320
2168,-33.9142389,151.0746073,2195
10066,-33.4175741,149.6288412,2795
6117,-32.7141379,151.5316779,2320
2169,-33.9862805,151.1011492,2221
10067,-33.725764,151.09563,2076
6118,-33.593377700000005,150.25386985178682,2786
2170,-33.9340736,150.9623131,2170
10068,-33.7945012,150.9559183,2146
6119,-31.6354664,152.7612497,2443
2171,-33.9386272,151.1200774,2207
10069,39.4005329,-81.1994199,
6120,-34.9157268,150.760344,2540
2172,-34.0447292,151.0894881,2227
10070,-34.2856815,150.5805724,2574
6121,-30.48570315,151.6707945594077,2350
2173,-33.9130654,151.0444406,2190
10071,-35.1338679,147.3804551,2650
6122,-32.5961386,149.5994725,2850
2174,-33.808663,151.031261,2116
10072,-33.734662,151.092721,2076
2175,-33.9417339,151.0791105,2209
6123,-33.208685,151.526869,2262
10073,-34.0636848,151.1228234,2229
2176,-33.775218,150.87288,2767
6124,-28.8461961,153.4473176,2477
10074,-32.968732,151.6271701,2284
6125,-35.1585984,147.3449338,2650
2177,-33.7366023,150.9136044,2763
10075,-33.731187,151.063708,2120
6126,-30.48887925,151.6704872,2350
2178,-31.968622,115.772317,6010
10076,-29.1021487,153.4313309,2473
6127,-32.730791,151.5372054,2320
2179,-33.9363998,150.9800839,2214
10077,-33.1412522,151.6067743,2281
6128,-35.69249,150.193176,2536
2180,-33.9324862,151.069681,2196
10078,-32.6602821,151.353096,2335
6129,-36.246615,149.1087597,2630
2181,-33.897456,150.928501,2166
10079,-32.722796,149.055205,2820
6130,-36.0480028,146.9336521,2641
2182,-33.876793,150.999434,2162
10080,-33.788001,150.953963,2146
6131,-36.0480028,146.9336521,2641
2183,-33.9346212,151.0802898,2196
10081,-35.1771189,147.3662959,2650
6132,-35.1363059,147.3380654,2650
2184,-33.9390531,150.9803839,2214
10082,-32.7433975,151.681261,2321
6133,-34.573756,142.7467933,2737
10083,-33.8628974,150.9457362,2165
2185,-33.811228,151.098774,
